,ticker_1,ticker_2,correlation,p1_stationary,p2_stationary,p_cointegration1,p_cointegration2,p_coint_avg,p_coint_min,p_coint_max
5706,MOVE-USD,MOVE-USD,,0.04170120270630093,0.04170120270630093,,,,,
5707,MOVE-USD,WLD-USD,,0.023258280192401833,0.2510743248519077,,,,,
5708,MOVE-USD,MKR-USD,,0.04170120270630093,0.4013318743592431,,,,,
5709,MOVE-USD,STX-USD,,0.04170120270630093,0.00037415391068328573,,,,,
5710,MOVE-USD,INJ-USD,,0.04170120270630093,0.598328871284892,,,,,
5711,MOVE-USD,THETA-USD,,0.04170120270630093,0.01611759435746808,,,,,
5712,MOVE-USD,FORM-USD,,0.04170120270630093,0.0033267832689883345,,,,,
5713,MOVE-USD,LDO-USD,,0.04170120270630093,0.02011812454139596,,,,,
5714,MOVE-USD,QNT-USD,,0.04170120270630093,0.026135361905479368,,,,,
5715,MOVE-USD,EOS-USD,,0.04170120270630093,0.014041008046466557,,,,,
5716,MOVE-USD,GALA-USD,,0.04170120270630093,0.0005317057724081041,,,,,
5717,MOVE-USD,CAKE-USD,,0.04170120270630093,0.03414100899311613,,,,,
5718,MOVE-USD,XAUt-USD,,0.04170120270630093,0.9858652200532517,,,,,
5719,MOVE-USD,SAND-USD,,0.04170120270630093,0.00048534731053746295,,,,,
5720,MOVE-USD,XTZ-USD,,0.04170120270630093,0.04095150703233428,,,,,
5721,MOVE-USD,NEXO-USD,,0.04170120270630093,0.19023152098186719,,,,,
5722,MOVE-USD,BSV-USD,,0.04170120270630093,0.03756119870703066,,,,,
5723,MOVE-USD,BTT-USD,,0.04170120270630093,0.003881687619919477,,,,,
5724,MOVE-USD,FLOW-USD,,0.04170120270630093,0.0011055232182661026,,,,,
5725,MOVE-USD,PAXG-USD,,0.04170120270630093,0.9895478851781003,,,,,
5726,MOVE-USD,FLOKI-USD,,0.04170120270630093,0.40182716236678034,,,,,
5727,MOVE-USD,CRV-USD,,0.04170120270630093,0.028731994221817023,,,,,
5728,MOVE-USD,ENS-USD,,0.04170120270630093,0.25289273663114376,,,,,
5729,MOVE-USD,JASMY-USD,,0.04170120270630093,0.29686105026654963,,,,,
5730,MOVE-USD,HNT-USD,,0.04170120270630093,0.02137305697820021,,,,,
5731,MOVE-USD,NEO-USD,,0.04170120270630093,0.021118232385358572,,,,,
5732,MOVE-USD,AXS-USD,,0.04170120270630093,0.01052806413798307,,,,,
5733,WLD-USD,WLD-USD,,0.2510743248519077,0.2510743248519077,0.0,0.0,0.0,0.0,0.0
5734,WLD-USD,MKR-USD,,0.2510743248519077,0.38690937188014685,0.00020050500729132623,0.03465242082004652,0.017426462913668922,0.00020050500729132623,0.03465242082004652
5735,WLD-USD,STX-USD,,0.2510743248519077,1.5982199795994897e-05,,,,,
5736,WLD-USD,INJ-USD,,0.2510743248519077,0.6043170785793618,0.047346219754823254,0.15027530510567438,0.09881076243024882,0.047346219754823254,0.15027530510567438
5737,WLD-USD,THETA-USD,,0.2510743248519077,0.0010431948886761122,,,,,
5738,WLD-USD,FORM-USD,,0.2510743248519077,5.6228913567934625e-19,,,,,
5739,WLD-USD,LDO-USD,,0.2510743248519077,0.019163400198088324,,,,,
5740,WLD-USD,QNT-USD,,0.2510743248519077,0.04101422749693974,,,,,
5741,WLD-USD,EOS-USD,,0.2510743248519077,5.476253378951505e-05,,,,,
5742,WLD-USD,GALA-USD,,0.2510743248519077,6.349715649412558e-14,,,,,
5743,WLD-USD,CAKE-USD,,0.2510743248519077,0.0008323110231132928,,,,,
5744,WLD-USD,XAUt-USD,,0.2510743248519077,0.9905406114516259,0.3981936139667386,0.9794470380308659,0.6888203259988022,0.3981936139667386,0.9794470380308659
5745,WLD-USD,SAND-USD,,0.2510743248519077,4.544242142460105e-09,,,,,
5746,WLD-USD,XTZ-USD,,0.2510743248519077,5.8548993233241004e-05,,,,,
5747,WLD-USD,NEXO-USD,,0.2510743248519077,0.001905748814219708,,,,,
5748,WLD-USD,BSV-USD,,0.2510743248519077,0.049054022181916034,,,,,
5749,WLD-USD,BTT-USD,,0.2510743248519077,0.005482967134956819,,,,,
5750,WLD-USD,FLOW-USD,,0.2510743248519077,7.010345438085509e-15,,,,,
5751,WLD-USD,PAXG-USD,,0.2510743248519077,0.988813653755698,0.40047144599425566,0.9779486787897255,0.6892100623919906,0.40047144599425566,0.9779486787897255
5752,WLD-USD,FLOKI-USD,,0.2510743248519077,0.4157972690627664,0.525595511925014,0.6521078034574248,0.5888516576912194,0.525595511925014,0.6521078034574248
5753,WLD-USD,CRV-USD,,0.2510743248519077,4.17981655003322e-05,,,,,
5754,WLD-USD,ENS-USD,,0.2510743248519077,0.29084110732654495,0.45819173878142583,0.4498425322867219,0.45401713553407386,0.4498425322867219,0.45819173878142583
5755,WLD-USD,JASMY-USD,,0.2510743248519077,0.3937767689034689,0.3488497155744099,0.5120458472417705,0.4304477814080902,0.3488497155744099,0.5120458472417705
5756,WLD-USD,HNT-USD,,0.2510743248519077,1.5261474730867686e-06,,,,,
5757,WLD-USD,NEO-USD,,0.2510743248519077,0.027455647013556555,,,,,
5758,WLD-USD,AXS-USD,,0.2510743248519077,1.961561978614464e-08,,,,,
5759,MKR-USD,MKR-USD,,0.1582630399334884,0.1582630399334884,0.0,0.0,0.0,0.0,0.0
5760,MKR-USD,STX-USD,,0.1582630399334884,0.5097074929040193,0.1502957090772255,0.5595480525617565,0.35492188081949105,0.1502957090772255,0.5595480525617565
5761,MKR-USD,INJ-USD,,0.10570327022530707,0.3673768912655453,0.2969837371495033,0.6800186711623633,0.4885012041559333,0.2969837371495033,0.6800186711623633
5762,MKR-USD,THETA-USD,,0.1582630399334884,0.1492778838825759,0.007551839249565492,0.006306617977300514,0.006929228613433003,0.006306617977300514,0.007551839249565492
5763,MKR-USD,FORM-USD,,0.44962059592183723,0.020504263514043896,,,,,
5764,MKR-USD,LDO-USD,,0.15345785573735526,0.004870819729986229,,,,,
5765,MKR-USD,QNT-USD,,0.1582630399334884,0.20067424319827626,0.29686614488092633,0.3110218750527951,0.3039440099668607,0.29686614488092633,0.3110218750527951
5766,MKR-USD,EOS-USD,,0.1582630399334884,0.41686967021358007,0.37705855815625555,0.6798115322405195,0.5284350451983875,0.37705855815625555,0.6798115322405195
5767,MKR-USD,GALA-USD,,0.10466685796620173,0.07837732770924742,0.27689550250755557,0.19544223733365923,0.2361688699206074,0.19544223733365923,0.27689550250755557
5768,MKR-USD,CAKE-USD,,0.10895554101453697,0.24406290499693856,0.3163147255203367,0.4917630196344892,0.40403887257741294,0.3163147255203367,0.4917630196344892
5769,MKR-USD,XAUt-USD,,0.1620623729758791,0.9727005236422187,0.41410408890845096,0.9918891660447761,0.7029966274766135,0.41410408890845096,0.9918891660447761
5770,MKR-USD,SAND-USD,,0.13338323560163318,0.16844201726953445,0.33729891464935435,0.36995167252829536,0.3536252935888249,0.33729891464935435,0.36995167252829536
5771,MKR-USD,XTZ-USD,,0.1582630399334884,0.31849921913613366,0.2682170691840686,0.5145125237873884,0.3913647964857285,0.2682170691840686,0.5145125237873884
5772,MKR-USD,NEXO-USD,,0.1582630399334884,0.13705301752434623,0.08844120901605546,0.04558673911807866,0.06701397406706705,0.04558673911807866,0.08844120901605546
5773,MKR-USD,BSV-USD,,0.1582630399334884,0.11374325738281221,0.3447640217508662,0.2528590721855656,0.2988115469682159,0.2528590721855656,0.3447640217508662
5774,MKR-USD,BTT-USD,,0.1582630399334884,0.17488704924471832,0.1337184450240818,0.15710866322629324,0.14541355412518753,0.1337184450240818,0.15710866322629324
5775,MKR-USD,FLOW-USD,,0.1631602895567149,0.27525229090413883,0.09443137417293279,0.18868240510135104,0.1415568896371419,0.09443137417293279,0.18868240510135104
5776,MKR-USD,PAXG-USD,,0.1582630399334884,0.974527409597172,0.42107946225195275,0.98985758299209,0.7054685226220214,0.42107946225195275,0.98985758299209
5777,MKR-USD,FLOKI-USD,,0.4109813897617688,0.17350689475154707,0.39240069210131034,0.1283426301002949,0.2603716611008026,0.1283426301002949,0.39240069210131034
5778,MKR-USD,CRV-USD,,0.13338323560163318,1.5615731840826258e-14,,,,,
5779,MKR-USD,ENS-USD,,0.1606889776339986,0.054455084304478624,0.7260332576683421,0.3554643281675842,0.5407487929179632,0.3554643281675842,0.7260332576683421
5780,MKR-USD,JASMY-USD,,0.1605635573968947,0.00026624322843183914,,,,,
5781,MKR-USD,HNT-USD,,0.1364980168162882,0.36903393366611026,0.20932722038519186,0.3788400709871723,0.29408364568618206,0.20932722038519186,0.3788400709871723
5782,MKR-USD,NEO-USD,,0.1582630399334884,0.06934641433337502,0.43291191422841796,0.31705149295448987,0.3749817035914539,0.31705149295448987,0.43291191422841796
5783,MKR-USD,AXS-USD,,0.10521789600789516,0.3598935942172554,0.1967597207616933,0.6035418809211615,0.4001508008414274,0.1967597207616933,0.6035418809211615
5784,STX-USD,STX-USD,,0.5097074929040193,0.5097074929040193,0.0,0.0,0.0,0.0,0.0
5785,STX-USD,INJ-USD,,0.565176334066077,0.3673768912655453,0.7022043501352617,0.530231288128616,0.6162178191319388,0.530231288128616,0.7022043501352617
5786,STX-USD,THETA-USD,,0.5097074929040193,0.1492778838825759,0.23417910765829264,0.09163343719892914,0.1629062724286109,0.09163343719892914,0.23417910765829264
5787,STX-USD,FORM-USD,,0.6950434294902709,0.020504263514043896,,,,,
5788,STX-USD,LDO-USD,,0.6059810500968859,0.004870819729986229,,,,,
5789,STX-USD,QNT-USD,,0.5097074929040193,0.20067424319827626,0.6348747310122047,0.26621124700902393,0.4505429890106143,0.26621124700902393,0.6348747310122047
5790,STX-USD,EOS-USD,,0.5097074929040193,0.41686967021358007,0.2748845523197829,0.23604112389990273,0.2554628381098428,0.23604112389990273,0.2748845523197829
5791,STX-USD,GALA-USD,,0.5652867972126949,0.07837732770924742,0.23952033198883166,0.06006002076314812,0.1497901763759899,0.06006002076314812,0.23952033198883166
5792,STX-USD,CAKE-USD,,0.5622304610962015,0.24406290499693856,0.3983704043640427,0.15941087099120316,0.2788906376776229,0.15941087099120316,0.3983704043640427
5793,STX-USD,XAUt-USD,,0.5194189559970206,0.9727005236422187,0.6072640007409562,0.9686482179668128,0.7879561093538845,0.6072640007409562,0.9686482179668128
5794,STX-USD,SAND-USD,,0.5616286179316489,0.16844201726953445,0.4564149047111922,0.20293250514473787,0.32967370492796505,0.20293250514473787,0.4564149047111922
5795,STX-USD,XTZ-USD,,0.5097074929040193,0.31849921913613366,0.08110877723659998,0.02199203423516239,0.05155040573588118,0.02199203423516239,0.08110877723659998
5796,STX-USD,NEXO-USD,,0.5097074929040193,0.13705301752434623,0.6781085865806534,0.2521252081200226,0.465116897350338,0.2521252081200226,0.6781085865806534
5797,STX-USD,BSV-USD,,0.5097074929040193,0.11374325738281221,0.5072855918167612,0.15884223468142672,0.333063913249094,0.15884223468142672,0.5072855918167612
5798,STX-USD,BTT-USD,,0.5097074929040193,0.17488704924471832,0.025455126149158326,0.00873799274184506,0.017096559445501692,0.00873799274184506,0.025455126149158326
5799,STX-USD,FLOW-USD,,0.6117249571294253,0.27525229090413883,0.6257002577803417,0.4815114182286653,0.5536058380045035,0.4815114182286653,0.6257002577803417
5800,STX-USD,PAXG-USD,,0.5097074929040193,0.974527409597172,0.5914169245422173,0.9719428552239311,0.7816798898830741,0.5914169245422173,0.9719428552239311
5801,STX-USD,FLOKI-USD,,0.6260326786400021,0.17350689475154707,0.8294119537469349,0.3754763431876235,0.6024441484672792,0.3754763431876235,0.8294119537469349
5802,STX-USD,CRV-USD,,0.5616286179316489,1.5615731840826258e-14,,,,,
5803,STX-USD,ENS-USD,,2.2832434361863217e-08,0.054455084304478624,,,,,
5804,STX-USD,JASMY-USD,,0.5950488570346886,0.00026624322843183914,,,,,
5805,STX-USD,HNT-USD,,0.5365572879777498,0.36903393366611026,0.057430550575550764,0.03103958590744828,0.044235068241499524,0.03103958590744828,0.057430550575550764
5806,STX-USD,NEO-USD,,0.5097074929040193,0.06934641433337502,0.2898634744288931,0.0417650023513845,0.1658142383901388,0.0417650023513845,0.2898634744288931
5807,STX-USD,AXS-USD,,0.577458702339147,0.3598935942172554,0.5278997077420475,0.3875643339075008,0.45773202082477416,0.3875643339075008,0.5278997077420475
5808,INJ-USD,INJ-USD,,0.3673768912655453,0.3673768912655453,0.0,0.0,0.0,0.0,0.0
5809,INJ-USD,THETA-USD,,0.3673768912655453,0.17116022231499445,0.6369207491692535,0.38255121234572387,0.5097359807574886,0.38255121234572387,0.6369207491692535
5810,INJ-USD,FORM-USD,,0.552209386441277,0.020504263514043896,,,,,
5811,INJ-USD,LDO-USD,,0.4468630750880311,0.004870819729986229,,,,,
5812,INJ-USD,QNT-USD,,0.3673768912655453,0.11289793960530231,0.6307675792684558,0.2853572280911253,0.45806240367979056,0.2853572280911253,0.6307675792684558
5813,INJ-USD,EOS-USD,,0.3673768912655453,0.5779775323223262,0.630070827311585,0.7400888064272931,0.6850798168694391,0.630070827311585,0.7400888064272931
5814,INJ-USD,GALA-USD,,0.3652952035714926,0.07837732770924742,0.5680779682565462,0.1767991221803012,0.3724385452184237,0.1767991221803012,0.5680779682565462
5815,INJ-USD,CAKE-USD,,0.3673768912655453,0.24204905865993825,0.5774636341888711,0.44536020643669477,0.5114119203127829,0.44536020643669477,0.5774636341888711
5816,INJ-USD,XAUt-USD,,0.3673768912655453,0.9919381482606644,0.36343857159578097,0.9391483484176244,0.6512934600067026,0.36343857159578097,0.9391483484176244
5817,INJ-USD,SAND-USD,,0.3673768912655453,0.1746049981653935,0.5343629387782274,0.30940707222469976,0.4218850055014636,0.30940707222469976,0.5343629387782274
5818,INJ-USD,XTZ-USD,,0.3673768912655453,0.5359083607929432,0.5573762161602444,0.690736796083308,0.6240565061217762,0.5573762161602444,0.690736796083308
5819,INJ-USD,NEXO-USD,,0.3673768912655453,0.07592082168920304,0.6984538826540471,0.20112441818181914,0.4497891504179331,0.20112441818181914,0.6984538826540471
5820,INJ-USD,BSV-USD,,0.3673768912655453,0.45604008592882667,0.6181062690333617,0.7002136091091842,0.659159939071273,0.6181062690333617,0.7002136091091842
5821,INJ-USD,BTT-USD,,0.3673768912655453,0.17576350465234908,0.5483203755031053,0.2802300171072797,0.4142751963051925,0.2802300171072797,0.5483203755031053
5822,INJ-USD,FLOW-USD,,0.4830293420884827,0.27525229090413883,0.6957326955294496,0.4840565986193551,0.5898946470744024,0.4840565986193551,0.6957326955294496
5823,INJ-USD,PAXG-USD,,0.3673768912655453,0.9920195119741579,0.3710267472208172,0.9520152044839774,0.6615209758523972,0.3710267472208172,0.9520152044839774
5824,INJ-USD,FLOKI-USD,,0.5606860264982935,0.17350689475154707,0.45705010183136136,0.13587616372445344,0.29646313277790737,0.13587616372445344,0.45705010183136136
5825,INJ-USD,CRV-USD,,0.3673768912655453,0.11204472855695508,0.4801029094578953,0.1833877571259912,0.3317453332919432,0.1833877571259912,0.4801029094578953
5826,INJ-USD,ENS-USD,,0.6174025512966884,0.054455084304478624,0.6021311135293737,0.10372745936262173,0.3529292864459977,0.10372745936262173,0.6021311135293737
5827,INJ-USD,JASMY-USD,,0.4935229381000859,0.00026624322843183914,,,,,
5828,INJ-USD,HNT-USD,,0.3673768912655453,0.35164702224918165,0.6003003180078784,0.620045117618609,0.6101727178132437,0.6003003180078784,0.620045117618609
5829,INJ-USD,NEO-USD,,0.3673768912655453,0.118595019172131,0.6439069671799759,0.30393246552022857,0.4739197163501022,0.30393246552022857,0.6439069671799759
5830,INJ-USD,AXS-USD,,0.36917523695605486,0.3598935942172554,0.5613271898032918,0.5435267599390974,0.5524269748711945,0.5435267599390974,0.5613271898032918
5831,THETA-USD,THETA-USD,,0.1492778838825759,0.1492778838825759,0.0,0.0,0.0,0.0,0.0
5832,THETA-USD,FORM-USD,,0.15406438723309213,0.020504263514043896,,,,,
5833,THETA-USD,LDO-USD,,0.21070537582553012,0.004870819729986229,,,,,
5834,THETA-USD,QNT-USD,,0.1492778838825759,0.20067424319827626,0.28227828327940635,0.3809472837986618,0.33161278353903406,0.28227828327940635,0.3809472837986618
5835,THETA-USD,EOS-USD,,0.1492778838825759,0.41686967021358007,0.018519656500475837,0.09330682888183645,0.05591324269115614,0.018519656500475837,0.09330682888183645
5836,THETA-USD,GALA-USD,,0.17083684766501822,0.07837732770924742,0.3586751786195602,0.17976834497169758,0.2692217617956289,0.17976834497169758,0.3586751786195602
5837,THETA-USD,CAKE-USD,,0.169921144011617,0.24406290499693856,4.822826952358525e-07,8.309885368746964e-07,6.566356160552744e-07,4.822826952358525e-07,8.309885368746964e-07
5838,THETA-USD,XAUt-USD,,0.15070859573380757,0.9727005236422187,0.28171818465526055,0.9875386711237434,0.634628427889502,0.28171818465526055,0.9875386711237434
5839,THETA-USD,SAND-USD,,0.16203090797695302,0.16844201726953445,0.3810250895129374,0.3020403125103235,0.34153270101163047,0.3020403125103235,0.3810250895129374
5840,THETA-USD,XTZ-USD,,0.1492778838825759,0.31849921913613366,0.03878151907176756,0.1405802688961847,0.08968089398397612,0.03878151907176756,0.1405802688961847
5841,THETA-USD,NEXO-USD,,0.1492778838825759,0.13705301752434623,0.005520179865823,0.0055017546898099255,0.005510967277816463,0.0055017546898099255,0.005520179865823
5842,THETA-USD,BSV-USD,,0.1492778838825759,0.11374325738281221,0.13526143725150247,0.11326762506282784,0.12426453115716515,0.11326762506282784,0.13526143725150247
5843,THETA-USD,BTT-USD,,0.1492778838825759,0.17488704924471832,0.001271793607879277,0.0006353642756937024,0.0009535789417864898,0.0006353642756937024,0.001271793607879277
5844,THETA-USD,FLOW-USD,,0.22338239489657585,0.27525229090413883,0.0006460379972404623,0.0009998658470936697,0.000822951922167066,0.0006460379972404623,0.0009998658470936697
5845,THETA-USD,PAXG-USD,,0.1492778838825759,0.974527409597172,0.28821310456583205,0.988555265127426,0.638384184846629,0.28821310456583205,0.988555265127426
5846,THETA-USD,FLOKI-USD,,0.21711923015022855,0.17350689475154707,0.38116435178426167,0.3490382151501042,0.36510128346718296,0.3490382151501042,0.38116435178426167
5847,THETA-USD,CRV-USD,,0.16203090797695302,1.5615731840826258e-14,,,,,
5848,THETA-USD,ENS-USD,,1.4612687664822644e-05,0.054455084304478624,,,,,
5849,THETA-USD,JASMY-USD,,0.22216272458649222,0.00026624322843183914,,,,,
5850,THETA-USD,HNT-USD,,0.15543784884707101,0.36903393366611026,0.23470536753010257,0.44534400104362404,0.3400246842868633,0.23470536753010257,0.44534400104362404
5851,THETA-USD,NEO-USD,,0.1492778838825759,0.06934641433337502,2.9335458653143994e-10,5.511594520184777e-11,1.7423526586664386e-10,5.511594520184777e-11,2.9335458653143994e-10
5852,THETA-USD,AXS-USD,,0.17250405373973338,0.3598935942172554,0.28071252463912205,0.5231118585513461,0.40191219159523406,0.28071252463912205,0.5231118585513461
5853,FORM-USD,FORM-USD,,0.020504263514043896,0.020504263514043896,,,,,
5854,FORM-USD,LDO-USD,,0.020504263514043896,0.01877410278074896,,,,,
5855,FORM-USD,QNT-USD,,0.020504263514043896,0.11914103509215962,,,,,
5856,FORM-USD,EOS-USD,,0.020504263514043896,0.25064738911166606,,,,,
5857,FORM-USD,GALA-USD,,0.020504263514043896,0.07173184018390812,,,,,
5858,FORM-USD,CAKE-USD,,0.020504263514043896,0.304282706983376,,,,,
5859,FORM-USD,XAUt-USD,,0.020504263514043896,0.9900433208197322,,,,,
5860,FORM-USD,SAND-USD,,0.020504263514043896,0.2339584931704451,,,,,
5861,FORM-USD,XTZ-USD,,0.020504263514043896,0.6025489553603018,,,,,
5862,FORM-USD,NEXO-USD,,0.020504263514043896,0.2116507795357015,,,,,
5863,FORM-USD,BSV-USD,,0.020504263514043896,0.2283457807650966,,,,,
5864,FORM-USD,BTT-USD,,0.020504263514043896,0.5554265415050784,,,,,
5865,FORM-USD,FLOW-USD,,0.020504263514043896,0.07233417146955726,,,,,
5866,FORM-USD,PAXG-USD,,0.020504263514043896,0.9920847734357493,,,,,
5867,FORM-USD,FLOKI-USD,,0.0423501835670977,0.17350689475154707,,,,,
5868,FORM-USD,CRV-USD,,0.020504263514043896,0.6107338777605866,,,,,
5869,FORM-USD,ENS-USD,,1.415479983900745e-09,0.054455084304478624,,,,,
5870,FORM-USD,JASMY-USD,,0.020504263514043896,0.01928511725611459,,,,,
5871,FORM-USD,HNT-USD,,0.020504263514043896,0.469727535769287,,,,,
5872,FORM-USD,NEO-USD,,0.020504263514043896,0.31366093480927904,,,,,
5873,FORM-USD,AXS-USD,,0.020504263514043896,0.45538240895116816,,,,,
5874,LDO-USD,LDO-USD,,0.004870819729986229,0.004870819729986229,,,,,
5875,LDO-USD,QNT-USD,,0.004870819729986229,0.08835860310038773,,,,,
5876,LDO-USD,EOS-USD,,0.004870819729986229,0.5865687040116178,,,,,
5877,LDO-USD,GALA-USD,,0.004870819729986229,0.08493681249774482,,,,,
5878,LDO-USD,CAKE-USD,,0.004870819729986229,0.2612984128967931,,,,,
5879,LDO-USD,XAUt-USD,,0.004870819729986229,0.992367942854026,,,,,
5880,LDO-USD,SAND-USD,,0.004870819729986229,0.18323272702897225,,,,,
5881,LDO-USD,XTZ-USD,,0.004870819729986229,0.5476516909845084,,,,,
5882,LDO-USD,NEXO-USD,,0.004870819729986229,0.10891705370488769,,,,,
5883,LDO-USD,BSV-USD,,0.004870819729986229,0.3633884425422068,,,,,
5884,LDO-USD,BTT-USD,,0.004870819729986229,0.19233584972739032,,,,,
5885,LDO-USD,FLOW-USD,,0.010140045009079232,0.27525229090413883,,,,,
5886,LDO-USD,PAXG-USD,,0.004870819729986229,0.993186173778946,,,,,
5887,LDO-USD,FLOKI-USD,,0.0039557605360216255,0.17350689475154707,,,,,
5888,LDO-USD,CRV-USD,,0.004870819729986229,0.1323092125556125,,,,,
5889,LDO-USD,ENS-USD,,0.0029229599501881926,0.054455084304478624,,,,,
5890,LDO-USD,JASMY-USD,,0.009494861636308829,0.00026624322843183914,,,,,
5891,LDO-USD,HNT-USD,,0.004870819729986229,0.3644645137917421,,,,,
5892,LDO-USD,NEO-USD,,0.004870819729986229,0.137214611772507,,,,,
5893,LDO-USD,AXS-USD,,0.004870819729986229,0.37130089329261173,,,,,
5894,QNT-USD,QNT-USD,,0.20067424319827626,0.20067424319827626,0.0,0.0,0.0,0.0,0.0
5895,QNT-USD,EOS-USD,,0.20067424319827626,0.41686967021358007,0.4171768588009286,0.6612001762017921,0.5391885175013603,0.4171768588009286,0.6612001762017921
5896,QNT-USD,GALA-USD,,0.11228439170005611,0.07837732770924742,0.1455426149559969,0.0930771875574285,0.1193099012567127,0.0930771875574285,0.1455426149559969
5897,QNT-USD,CAKE-USD,,0.1167796293252511,0.24406290499693856,0.24806541156221545,0.526452508802725,0.3872589601824702,0.24806541156221545,0.526452508802725
5898,QNT-USD,XAUt-USD,,0.19117680606306153,0.9727005236422187,0.4040691468218812,0.9897314614991868,0.696900304160534,0.4040691468218812,0.9897314614991868
5899,QNT-USD,SAND-USD,,0.13496345858506692,0.16844201726953445,0.12033432794611593,0.1688600827194089,0.1445972053327624,0.12033432794611593,0.1688600827194089
5900,QNT-USD,XTZ-USD,,0.20067424319827626,0.31849921913613366,0.5180088909900409,0.7298443918085813,0.6239266413993111,0.5180088909900409,0.7298443918085813
5901,QNT-USD,NEXO-USD,,0.20067424319827626,0.13705301752434623,0.2199203735029086,0.14941306004048388,0.18466671677169624,0.14941306004048388,0.2199203735029086
5902,QNT-USD,BSV-USD,,0.20067424319827626,0.11374325738281221,0.2612404073679484,0.2371995711023302,0.2492199892351393,0.2371995711023302,0.2612404073679484
5903,QNT-USD,BTT-USD,,0.20067424319827626,0.17488704924471832,0.3184925585329379,0.31262800553640463,0.31556028203467124,0.31262800553640463,0.3184925585329379
5904,QNT-USD,FLOW-USD,,0.10881712871254318,0.27525229090413883,0.24341044437595427,0.432641299043162,0.3380258717095581,0.24341044437595427,0.432641299043162
5905,QNT-USD,PAXG-USD,,0.20067424319827626,0.974527409597172,0.4191847758053955,0.9901026884844836,0.7046437321449395,0.4191847758053955,0.9901026884844836
5906,QNT-USD,FLOKI-USD,,0.16319702639181788,0.17350689475154707,0.35746388514746585,0.3738696139433384,0.3656667495454021,0.35746388514746585,0.3738696139433384
5907,QNT-USD,CRV-USD,,0.13496345858506692,1.5615731840826258e-14,,,,,
5908,QNT-USD,ENS-USD,,0.002599115948501784,0.054455084304478624,,,,,
5909,QNT-USD,JASMY-USD,,0.09830770137529993,0.00026624322843183914,,,,,
5910,QNT-USD,HNT-USD,,0.15820426198749077,0.36903393366611026,0.191232873996454,0.29826558800395986,0.24474923100020693,0.191232873996454,0.29826558800395986
5911,QNT-USD,NEO-USD,,0.20067424319827626,0.06934641433337502,0.36417730954562677,0.18981378622060752,0.27699554788311714,0.18981378622060752,0.36417730954562677
5912,QNT-USD,AXS-USD,,0.10647213101690423,0.3598935942172554,0.010824740360178919,0.06728727388706714,0.039056007123623025,0.010824740360178919,0.06728727388706714
5913,EOS-USD,EOS-USD,,0.41686967021358007,0.41686967021358007,0.0,0.0,0.0,0.0,0.0
5914,EOS-USD,GALA-USD,,0.5796200121474209,0.07837732770924742,0.76169857718949,0.18961071083104353,0.47565464401026675,0.18961071083104353,0.76169857718949
5915,EOS-USD,CAKE-USD,,0.5708530041965015,0.24406290499693856,0.07914098389153629,0.034927772474118435,0.05703437818282736,0.034927772474118435,0.07914098389153629
5916,EOS-USD,XAUt-USD,,0.38275687553343046,0.9727005236422187,0.5113922662468626,0.9753410924812439,0.7433666793640532,0.5113922662468626,0.9753410924812439
5917,EOS-USD,SAND-USD,,0.5470060112222536,0.16844201726953445,0.7370767036662904,0.3146208507207332,0.5258487771935119,0.3146208507207332,0.7370767036662904
5918,EOS-USD,XTZ-USD,,0.41686967021358007,0.31849921913613366,0.043916723959793576,0.004906185310035819,0.024411454634914696,0.004906185310035819,0.043916723959793576
5919,EOS-USD,NEXO-USD,,0.41686967021358007,0.13705301752434623,0.6212175856658697,0.2781883159312618,0.44970295079856576,0.2781883159312618,0.6212175856658697
5920,EOS-USD,BSV-USD,,0.41686967021358007,0.11374325738281221,0.2665194581476895,0.0726872226997839,0.1696033404237367,0.0726872226997839,0.2665194581476895
5921,EOS-USD,BTT-USD,,0.41686967021358007,0.17488704924471832,0.017397544566348472,0.0021730250264710453,0.00978528479640976,0.0021730250264710453,0.017397544566348472
5922,EOS-USD,FLOW-USD,,0.45197664592487236,0.27525229090413883,0.0011451151299729301,0.0008847759991698915,0.0010149455645714108,0.0008847759991698915,0.0011451151299729301
5923,EOS-USD,PAXG-USD,,0.41686967021358007,0.974527409597172,0.4988514489151326,0.9603427322457421,0.7295970905804373,0.4988514489151326,0.9603427322457421
5924,EOS-USD,FLOKI-USD,,0.16218687249486569,0.17350689475154707,0.39146574476161583,0.36837099188329575,0.3799183683224558,0.36837099188329575,0.39146574476161583
5925,EOS-USD,CRV-USD,,0.5470060112222536,1.5615731840826258e-14,,,,,
5926,EOS-USD,ENS-USD,,0.00010245097729896274,0.054455084304478624,,,,,
5927,EOS-USD,JASMY-USD,,0.5002954855656238,0.00026624322843183914,,,,,
5928,EOS-USD,HNT-USD,,0.5527081524926883,0.36903393366611026,0.6733930973351407,0.47791165324469953,0.5756523752899201,0.47791165324469953,0.6733930973351407
5929,EOS-USD,NEO-USD,,0.41686967021358007,0.06934641433337502,0.18167626275096888,0.05541363360952341,0.11854494818024613,0.05541363360952341,0.18167626275096888
5930,EOS-USD,AXS-USD,,0.5717119724095996,0.3598935942172554,0.7120086488037672,0.6135084599575668,0.662758554380667,0.6135084599575668,0.7120086488037672
5931,GALA-USD,GALA-USD,,0.07837732770924742,0.07837732770924742,0.0,0.0,0.0,0.0,0.0
