ticker_1,ticker_2,correlation,p1_stationary,p2_stationary,p_cointegration1,p_cointegration2,p_coint_avg,p_coint_min,p_coint_max,regress1on2,coint_factor
TGT,TECH,0.8976503250940112,0.36850621056393196,0.23424028965511334,0.0010250494256056177,0.0007653932636315807,0.0008952213446185991,0.0007653932636315807,0.0010250494256056177,False,1.8783472889677224
TPL,PPL,0.7769455570885806,0.9559214564319855,0.2401574154513922,0.0010446052748189275,2.710954200772599e-05,0.0005358574084133267,2.710954200772599e-05,0.0010446052748189275,False,20.408473374740222
STZ,LYB,0.8916991405153694,0.22251903343470514,0.31415441867415883,0.0007256713495387914,0.0010708790466800067,0.000898275198109399,0.0007256713495387914,0.0010708790466800067,True,0.3589709514740509
NKE,APTV,0.932876497729766,0.54044397142743,0.609190040867517,0.0008546928328034619,0.0010868861197331362,0.000970789476268299,0.0008546928328034619,0.0010868861197331362,True,0.946350899759206
IBM,ANET,0.9660969761862189,0.9968200550817228,1.0,0.0010877587583281512,0.0005981884428717411,0.0008429736005999462,0.0005981884428717411,0.0010877587583281512,False,2.6610843253860246
PM,OKE,0.9367652379514273,0.9705884827527841,0.9150514376698047,0.0011090630766920015,0.0009240230343812327,0.0010165430555366171,0.0009240230343812327,0.0011090630766920015,False,1.4455625783414305
WELL,PEG,0.9560572490281735,0.9888138570613221,0.8947062630223581,0.0011465510181817133,0.0004514349943114835,0.0007989930062465984,0.0004514349943114835,0.0011465510181817133,False,1.3343185756922697
DECK,BKNG,0.9631147006201509,0.9986332322033437,0.9740117614011313,0.0011505477730085645,0.0005329243521949546,0.0008417360626017595,0.0005329243521949546,0.0011505477730085645,False,0.032882758196281246
KDP,JNJ,0.848965215058749,0.1927752030079104,0.08298055559925321,0.0011517639244518828,0.00035888033450296315,0.0007553221294774229,0.00035888033450296315,0.0011517639244518828,False,0.21052999155101232
MTCH,CHTR,0.9515800310828693,0.8228185318935272,0.7800730260928717,0.0011699748438438271,0.0010091823786247606,0.001089578611234294,0.0010091823786247606,0.0011699748438438271,False,0.17371963045450547
TSCO,PG,0.9405780905535114,0.7040997104272901,0.5786657573323422,0.0011702197948511163,0.0008508458659827329,0.0010105328304169246,0.0008508458659827329,0.0011702197948511163,False,0.2675187999368933
ORLY,AJG,0.9848411121240738,0.9774044015886594,0.965350725748349,0.0011840991662840027,0.0008936191088326672,0.001038859137558335,0.0008936191088326672,0.0011840991662840027,False,4.198322192789812
OTIS,HCA,0.9505888235165892,0.2165156469231071,0.425952192709585,0.0005882710423217653,0.0012013341114385488,0.000894802576880157,0.0005882710423217653,0.0012013341114385488,True,3.104387604678275
STT,BLK,0.8961555648069542,0.42115312928925935,0.8159314354803449,0.0009061866510183382,0.001203727818017646,0.001054957234517992,0.0009061866510183382,0.001203727818017646,True,9.818914365507624
SYF,BLK,0.9402574040620902,0.9636179169952593,0.8159314354803449,0.0012132640159191706,0.0003459278509370824,0.0007795959334281266,0.0003459278509370824,0.0012132640159191706,False,0.05243109678969118
KLAC,IR,0.9726872921445289,0.8966920205491511,0.9034446307667187,0.0009908856387935818,0.0012523803254198035,0.0011216329821066926,0.0009908856387935818,0.0012523803254198035,True,0.13769603693672933
AOS,AMAT,0.9461983908966322,0.3512921335513465,0.593099785993164,0.0007612821304575647,0.0012547821435941744,0.0010080321370258697,0.0007612821304575647,0.0012547821435941744,True,2.037863690838365
MO,DUK,0.9027933878852209,0.8004453287831448,0.6309685192302867,0.001258543012907944,0.0003809036696674257,0.0008197233412876848,0.0003809036696674257,0.001258543012907944,False,0.4207848359489167
TXT,CDW,0.9586837879223523,0.5449486907383954,0.5513389410666665,0.001258905006437221,0.0010927353040153462,0.0011758201552262836,0.0010927353040153462,0.001258905006437221,False,0.382969303985099
TSCO,HPE,0.8924347833412241,0.7040997104272901,0.7200216108201726,0.0011229346908078262,0.0012678974212719102,0.0011954160560398682,0.0011229346908078262,0.0012678974212719102,True,0.38567118261164796
STLD,EG,0.9480638772276183,0.7901635001619705,0.7619066442370587,0.0012694623779822552,0.0008914077889280018,0.0010804350834551285,0.0008914077889280018,0.0012694623779822552,False,0.2832255877236581
MA,BKNG,0.9641696742015712,0.9498916541391847,0.9740117614011313,0.001071696527606666,0.0012845815437048567,0.0011781390356557613,0.001071696527606666,0.0012845815437048567,True,7.172388663511642
STT,CBRE,0.9141285434947366,0.42115312928925935,0.9682540218992601,0.0002960020811653522,0.0012858025832485234,0.0007909023322069378,0.0002960020811653522,0.0012858025832485234,True,1.1705817797305964
HWM,ANET,0.9739051317024195,1.0,1.0,0.001307233358400258,0.0006306183749582894,0.0009689258666792736,0.0006306183749582894,0.001307233358400258,False,1.055849253954027
SYY,KDP,0.7938045791615211,0.11994605832853861,0.1927752030079104,0.0007059837381295377,0.0013388134171264132,0.0010223985776279755,0.0007059837381295377,0.0013388134171264132,True,0.44769997594799216
SYK,MA,0.9565369906217264,0.9094957343104126,0.9498916541391847,0.001115766891301043,0.001339729643218963,0.001227748267260003,0.001115766891301043,0.001339729643218963,True,1.4163435393941615
NI,KMI,0.9435034271178085,0.9741609718998666,0.9872551267185676,0.0014216915906956316,0.001239058085886414,0.0013303748382910228,0.001239058085886414,0.0014216915906956316,False,1.5834806277295377
FICO,AVGO,0.959154710924898,0.9905159840053755,0.9945118085486405,0.0012764525867609215,0.0014554006269001446,0.001365926606830533,0.0012764525867609215,0.0014554006269001446,True,0.09462334315987588
V,MA,0.9843902149173729,0.9743534584890765,0.9498916541391847,0.0014736323638791353,0.0010073704978707319,0.0012405014308749336,0.0010073704978707319,0.0014736323638791353,False,0.6043295253744085
STT,NDAQ,0.8491516901882723,0.42115312928925935,0.8471725279295251,0.0005287748403620514,0.0014878148976229225,0.001008294868992487,0.0005287748403620514,0.0014878148976229225,True,0.7612471375949972
NVDA,GE,0.9697974755415072,0.9881409762835833,0.997612586985578,0.00047519711006737824,0.001501614521556082,0.0009884058158117302,0.00047519711006737824,0.001501614521556082,True,1.5515411983388556
MA,DECK,0.9458480575491323,0.9498916541391847,0.9986332322033437,0.0006704409574108465,0.0015042521426718149,0.0010873465500413307,0.0006704409574108465,0.0015042521426718149,True,0.22888336624861072
HLT,COST,0.9690509954536829,0.9809198552423046,0.9885456356366489,0.0015188783604789217,0.0014244083109939255,0.0014716433357364236,0.0014244083109939255,0.0015188783604789217,False,0.27518523147725305
RTX,KR,0.8538909280314022,0.8969202661147668,0.6539816021745619,0.0015289790436575999,0.00044109689304860087,0.0009850379683531004,0.00044109689304860087,0.0015289790436575999,False,1.9810385664835248
PANW,AJG,0.962768570660719,0.933454405085402,0.965350725748349,0.0012480849607241766,0.001540470562318503,0.0013942777615213397,0.0012480849607241766,0.001540470562318503,True,1.7496831004018065
PWR,PANW,0.963601813814884,0.9862785845111828,0.933454405085402,0.0015487168402774608,0.0012839148663306781,0.0014163158533040694,0.0012839148663306781,0.0015487168402774608,False,1.5624121167652265
PWR,MAR,0.9576672137620837,0.9862785845111828,0.9595500054945364,0.0010559492213448045,0.0015611577184906126,0.0013085534699177085,0.0010559492213448045,0.0015611577184906126,True,1.018585134134838
HST,FCX,0.8359748721974388,0.1752407044130928,0.29470524685723065,0.0009893673403972706,0.0015742012788408958,0.0012817843096190832,0.0009893673403972706,0.0015742012788408958,True,2.266681116289307
KO,ABBV,0.9350916461873234,0.5784001140887238,0.777156539692942,0.001293556845713307,0.0015760991100904006,0.0014348279779018537,0.001293556845713307,0.0015760991100904006,True,2.3526196219718596
PKG,MA,0.941508241437573,0.9381276353876432,0.9498916541391847,0.0012850147620426643,0.0015761025299779233,0.0014305586460102938,0.0012850147620426643,0.0015761025299779233,True,2.634121501384034
RTX,DUK,0.9064176729429271,0.8969202661147668,0.6309685192302867,0.0015822104490052233,0.00031679359675379894,0.0009495020228795111,0.00031679359675379894,0.0015822104490052233,False,0.9508287062377098
VMC,FAST,0.9569499221517022,0.8494256562987306,0.729395554772147,0.0015892186812428812,0.0010881643652898396,0.0013386915232663603,0.0010881643652898396,0.0015892186812428812,False,3.567286512686355
KKR,BK,0.9655943017289693,0.9990140766431268,0.99388316422239,0.001115006399058543,0.001606997364522793,0.001361001881790668,0.001115006399058543,0.001606997364522793,True,0.6473617954851738
NTAP,GOOGL,0.9483698305619754,0.9091488832883814,0.9211605320012466,0.0016138738322675431,0.0014924978993615947,0.0015531858658145688,0.0014924978993615947,0.0016138738322675431,False,0.624262059762513
GRMN,DVA,0.9221575686083916,0.9881859840007726,0.8462061671889246,0.0016319100813041267,0.0006668586935909823,0.0011493843874475545,0.0006668586935909823,0.0016319100813041267,False,1.1103662707719275
SYK,CAT,0.9515360446368787,0.9094957343104126,0.9172089590140249,0.0016565198880088244,0.0015009781014892179,0.001578748994749021,0.0015009781014892179,0.0016565198880088244,False,1.1069556393878504
MAR,COR,0.9461441071373362,0.9595500054945364,0.9730918999000788,0.0016566245865956978,0.0010392198863736605,0.0013479222364846792,0.0010392198863736605,0.0016566245865956978,False,1.0840549281712575
PWR,AFL,0.9661258750710272,0.9862785845111828,0.984077997054098,0.0009121195153766869,0.0016651413906118644,0.0012886304529942756,0.0009121195153766869,0.0016651413906118644,True,0.38501905510441303
INVH,F,0.8739385387580213,0.23372278989760698,0.33270654814733835,0.0012737734584495515,0.0016726480510562177,0.0014732107547528847,0.0012737734584495515,0.0016726480510562177,True,0.33814189990756743
PWR,AJG,0.9754455078038693,0.9862785845111828,0.965350725748349,0.0016776470087850846,0.001644045293664804,0.0016608461512249444,0.001644045293664804,0.0016776470087850846,False,0.8747102652410195
NTAP,GOOG,0.9485590223743956,0.9091488832883814,0.9224981326494874,0.0016810363181045589,0.0015664862954854243,0.0016237613067949916,0.0015664862954854243,0.0016810363181045589,False,0.6197016188421535
URI,CTAS,0.9791818658409756,0.9413206465419873,0.9764986939121704,0.0014104463829489422,0.001709861935992291,0.0015601541594706166,0.0014104463829489422,0.001709861935992291,True,0.2733047378876192
VMC,MSFT,0.9565053537740641,0.8494256562987306,0.734939851356673,0.001713603141802723,0.0010615233411616584,0.0013875632414821907,0.0010615233411616584,0.001713603141802723,False,0.6258679030885571
PH,ANET,0.9675933858699385,0.9942183010255309,1.0,0.001627247102606849,0.0017241956648662415,0.0016757213837365454,0.001627247102606849,0.0017241956648662415,True,0.1271118085285831
SNPS,PSX,0.9059466405449941,0.6147951588185232,0.7747306105856728,0.0010318415865372692,0.001740481707257237,0.0013861616468972531,0.0010318415865372692,0.001740481707257237,True,0.24687865886289503
STT,DGX,0.7911500524385933,0.42115312928925935,0.17239501877021257,0.0009441261247403281,0.0017645554044695235,0.0013543407646049257,0.0009441261247403281,0.0017645554044695235,True,1.7799645893730889
ROP,MSFT,0.9460957240549522,0.5640941753461306,0.734939851356673,0.0010414875640309908,0.0017653385024881093,0.0014034130332595501,0.0010414875640309908,0.0017653385024881093,True,0.6577582948469515
MA,AVGO,0.932382167826497,0.9498916541391847,0.9945118085486405,0.000978166359679389,0.0018084953278041133,0.0013933308437417513,0.000978166359679389,0.0018084953278041133,True,0.21224729117240673
HUBB,GWW,0.9877709903388603,0.979799353499684,0.984731499747144,0.0015247420608547552,0.0018105022226752537,0.0016676221417650044,0.0015247420608547552,0.0018105022226752537,True,2.4838424393595018
WTW,MA,0.9081554052101499,0.8770601336216229,0.9498916541391847,0.001811282032372813,0.001816370840169651,0.001813826436271232,0.001811282032372813,0.001816370840169651,True,1.6479004913323718
WTW,CMI,0.9176536272178303,0.8770601336216229,0.9278151698439927,0.0016459083486172425,0.0018412326916323503,0.0017435705201247964,0.0016459083486172425,0.0018412326916323503,True,1.0036991554116939
PPL,PM,0.8463712539938,0.2401574154513922,0.9705884827527841,0.00011078665604880547,0.0018612077654746502,0.000985997210761728,0.00011078665604880547,0.0018612077654746502,True,3.2800113548943832
TDY,CSCO,0.8396563157238472,0.17793492360294766,0.5658291944248481,0.0004373386531117503,0.0019039662112786172,0.0011706524321951838,0.0004373386531117503,0.0019039662112786172,True,0.1141839824890658
PANW,GWW,0.9663125981083112,0.933454405085402,0.984731499747144,0.0011590620032017548,0.0019102861910781045,0.0015346740971399295,0.0011590620032017548,0.0019102861910781045,True,6.013569624351667
WFC,GS,0.935778479408447,0.9684887851806996,0.9934977263332126,0.0019351775651728403,0.0018225760990130836,0.001878876832092962,0.0018225760990130836,0.0019351775651728403,False,0.12722231084460284
J,CINF,0.9092404562262657,0.7302358038847453,0.7354637701300102,0.0014419544961691794,0.0019377090911160163,0.001689831793642598,0.0014419544961691794,0.0019377090911160163,True,0.9933152171114431
PKG,PEG,0.9439544624414534,0.9381276353876432,0.8947062630223581,0.0019462533440353237,0.0018874254453510003,0.0019168393946931619,0.0018874254453510003,0.0019462533440353237,False,2.3573167872556544
TMO,SYY,0.7217121080639874,0.14913587474588957,0.11994605832853861,0.001971328516021008,0.0009078698901567974,0.0014395992030889026,0.0009078698901567974,0.001971328516021008,False,7.3351498133191715
STE,CSX,0.8947436605789693,0.12458135973965428,0.17550656853355873,0.0006649313075360053,0.0020198665726614195,0.0013423989400987125,0.0006649313075360053,0.0020198665726614195,True,0.15246048579867932
TSCO,CB,0.94692580451022,0.7040997104272901,0.9018927450813804,0.0009463741779087508,0.0020232048737423357,0.0014847895258255433,0.0009463741779087508,0.0020232048737423357,True,5.197146399206515
LDOS,CL,0.8698649350853636,0.743712796749638,0.5168625239835684,0.002042987511945155,0.0014906057380770492,0.001766796625011102,0.0014906057380770492,0.002042987511945155,False,1.3866707211797484
NDAQ,DGX,0.9078745810477782,0.8471725279295251,0.17239501877021257,0.0020636485174922357,0.0004508303649131098,0.0012572394412026728,0.0004508303649131098,0.0020636485174922357,False,0.4257716952436166
PH,BKNG,0.9751811284977854,0.9942183010255309,0.9740117614011313,0.0020776390807228685,0.0016876713758802264,0.0018826552283015474,0.0016876713758802264,0.0020776390807228685,False,0.13328145156300342
ON,HAL,0.8720237624260155,0.41458199809083324,0.5139269833643023,0.0020844871466935925,0.001803565146270122,0.0019440261464818572,0.001803565146270122,0.0020844871466935925,False,2.1151422309318813
LIN,CDNS,0.965624865221856,0.800433900005822,0.7311826313598466,0.0020872086428503646,0.00188954507233385,0.001988376857592107,0.00188954507233385,0.0020872086428503646,False,1.649027948209734
UHS,CL,0.8847801863948901,0.5629646879218674,0.5168625239835684,0.0020873693577698076,0.001135588136729798,0.0016114787472498028,0.001135588136729798,0.0020873693577698076,False,1.863133250979923
PEP,GPN,0.8203757447568804,0.3617821944583394,0.25673197159900707,0.0020895182579923227,0.0016864301990183554,0.001887974228505339,0.0016864301990183554,0.0020895182579923227,False,1.0055007935535403
IBM,HWM,0.9648038538949171,0.9968200550817228,1.0,0.0020934315196466475,0.001730533956479831,0.0019119827380632392,0.001730533956479831,0.0020934315196466475,False,2.5491021968474827
MKTX,CTRA,0.8674084458925632,0.760232107738606,0.4958207251091079,0.0021136885122896177,0.0012852105171125903,0.001699449514701104,0.0012852105171125903,0.0021136885122896177,False,14.038839806231103
IQV,INVH,0.9088625796140231,0.18755516479384055,0.23372278989760698,0.0009160758122941532,0.0021197176051721655,0.0015178967087331593,0.0009160758122941532,0.0021197176051721655,True,0.1495239964780009
PANW,CBOE,0.9521768104751658,0.933454405085402,0.9690851835278407,0.0015096387742300533,0.002122305691374486,0.0018159722328022695,0.0015096387742300533,0.002122305691374486,True,1.2654533570957431
SYY,JNJ,0.782805698568612,0.11994605832853861,0.08298055559925321,0.0021346579315360634,0.00021282528357056689,0.0011737416075533152,0.00021282528357056689,0.0021346579315360634,False,0.4678845993918531
WFC,AXP,0.9500816044719632,0.9684887851806996,0.995187074563112,0.0021463298685682124,0.002039954124619954,0.002093141996594083,0.002039954124619954,0.0021463298685682124,False,0.2541518295531012
TXT,HST,0.8866168784789594,0.5449486907383954,0.1752407044130928,0.0021499887952884395,0.0006072356610350291,0.0013786122281617343,0.0006072356610350291,0.0021499887952884395,False,4.434515394208082
V,SYK,0.9560575680542536,0.9743534584890765,0.9094957343104126,0.002192798791330481,0.0013763395390376581,0.0017845691651840695,0.0013763395390376581,0.002192798791330481,False,0.8558116665021425
HUBB,ACGL,0.9644508454088204,0.979799353499684,0.9558133584804193,0.0017767072730524372,0.002239137173182156,0.002007922223117297,0.0017767072730524372,0.002239137173182156,True,0.235386139806794
SRE,INTC,0.7639230724683791,0.5762791116282039,0.5887497961404242,0.0020004837313822455,0.0022407790678018653,0.002120631399592055,0.0020004837313822455,0.0022407790678018653,True,0.5661724653073394
WFC,BX,0.9212390185491245,0.9684887851806996,0.9019269265362468,0.0022575204702608717,0.0006118633537771266,0.001434691912018999,0.0006118633537771266,0.0022575204702608717,False,0.43539096345154826
NVR,IR,0.9737241826428235,0.850250880187517,0.9034446307667187,0.0019887463860750842,0.0022886416339945926,0.0021386940100348384,0.0019887463860750842,0.0022886416339945926,True,0.01074493162278991
STT,JCI,0.8919180360390541,0.42115312928925935,0.6989457708521509,0.00046188669992185664,0.0022991015716306326,0.0013804941357762445,0.00046188669992185664,0.0022991015716306326,True,0.7976222428382436
OKE,AMP,0.9575038707694697,0.9150514376698047,0.9813750841129459,0.0010893182116576397,0.002332979546415849,0.0017111488790367444,0.0010893182116576397,0.002332979546415849,True,5.259716735408857
GE,AVGO,0.9547674922903071,0.997612586985578,0.9945118085486405,0.002345247209148527,0.001498760980868632,0.0019220040950085795,0.001498760980868632,0.002345247209148527,False,1.0240458686409724
WTW,RL,0.926871049885002,0.8770601336216229,0.9969734009337212,0.0004960888912894789,0.0023726627018978213,0.00143437579659365,0.0004960888912894789,0.0023726627018978213,True,0.5348429707455475
WY,F,0.837674070351809,0.20786191153436595,0.33270654814733835,0.002411981673857362,0.001632360526294978,0.00202217110007617,0.001632360526294978,0.002411981673857362,False,2.697474882601872
RJF,ADP,0.9604333149037928,0.973094969776262,0.8955345329612792,0.002422204124344833,0.0015684071648364335,0.001995305644590633,0.0015684071648364335,0.002422204124344833,False,0.45705468572380314
URI,CMG,0.9512907505805284,0.9413206465419873,0.7986857961560706,0.002424688175700677,0.0016308585083158102,0.002027773342008244,0.0016308585083158102,0.002424688175700677,False,11.119495064588602
SPGI,SHW,0.9531973998975664,0.6377165545602361,0.6989721270286531,0.0022693628438195147,0.0024276905116988397,0.002348526677759177,0.0022693628438195147,0.0024276905116988397,True,0.6911029429089197
PM,KMI,0.9241812510569553,0.9705884827527841,0.9872551267185676,0.00105591092656612,0.0024498185443930644,0.0017528647354795922,0.00105591092656612,0.0024498185443930644,True,0.18422153037931055
WMT,AXON,0.9596835999218588,0.999051384033109,0.9989088982059069,0.0010610745253067698,0.0024545034507579993,0.0017577889880323846,0.0010610745253067698,0.0024545034507579993,True,4.21170910620266
URI,APH,0.9724206356469368,0.9413206465419873,0.986977974663269,0.0018149315210319627,0.0024585611325367834,0.002136746326784373,0.0018149315210319627,0.0024585611325367834,True,0.09695374090435802
WAB,MA,0.9434757550398445,0.9979578878276792,0.9498916541391847,0.0024654729616957302,0.000926445888182658,0.001695959424939194,0.000926445888182658,0.0024654729616957302,False,0.2840688982116063
INCY,HST,0.702148324907627,0.27735776774286947,0.1752407044130928,0.0024736372210743393,0.0021006300278928014,0.00228713362448357,0.0021006300278928014,0.0024736372210743393,False,4.70977076659267
PPL,DUK,0.8623335810950418,0.2401574154513922,0.6309685192302867,0.0007884739188656237,0.0024748967519832845,0.0016316853354244542,0.0007884739188656237,0.0024748967519832845,True,3.457069401381801
PM,PEG,0.9445443801239937,0.9705884827527841,0.8947062630223581,0.0024862342673337293,0.0014652977198608272,0.0019757659935972782,0.0014652977198608272,0.0024862342673337293,False,1.433546863943907
PRU,J,0.935732245557725,0.7161209728102866,0.7302358038847453,0.0025045657213072273,0.001420940937306474,0.0019627533293068507,0.001420940937306474,0.0025045657213072273,False,0.8529903385636377
STZ,BG,0.9000191817985727,0.22251903343470514,0.4703511699837717,0.0009800866429323974,0.0025189925843980897,0.0017495396136652437,0.0009800866429323974,0.0025189925843980897,True,0.37652320113177007
TRV,OKE,0.9562246121142814,0.9597726956388396,0.9150514376698047,0.002087881285370913,0.0025297226695289153,0.002308801977449914,0.002087881285370913,0.0025297226695289153,True,0.34556054229782635
JCI,DGX,0.8966879614959431,0.6989457708521509,0.17239501877021257,0.0025331733621796085,0.0008874306534700569,0.0017103020078248327,0.0008874306534700569,0.0025331733621796085,False,0.4449077984735894
OTIS,INCY,0.7200034726226153,0.2165156469231071,0.21134862151108424,0.0024726010885423554,0.0025357735542170614,0.002504187321379708,0.0024726010885423554,0.0025357735542170614,True,0.9095237175117973
JNJ,HSIC,0.7715076394919463,0.08298055559925321,0.07044143966787296,0.002545780957764744,0.0020688815436383716,0.0023073312507015577,0.0020688815436383716,0.002545780957764744,False,2.038235370184111
ZTS,POOL,0.8899587584015497,0.12316921990255886,0.11666923552422787,0.0009412564593502859,0.002598118741299884,0.0017696876003250848,0.0009412564593502859,0.002598118741299884,True,2.1253144091820575
USB,NSC,0.8174911653660359,0.27166883208303916,0.21758853816867213,0.002598873372764351,0.001500698023081026,0.0020497856979226885,0.001500698023081026,0.002598873372764351,False,0.18311000867015084
LYB,FCX,0.9114900967554824,0.31415441867415883,0.29470524685723065,0.0026741065651736274,0.0025955389973719356,0.0026348227812727815,0.0025955389973719356,0.0026741065651736274,False,2.2049693809334956
SPG,HD,0.8976084722978996,0.9214005999212893,0.6446219996031151,0.0026846582539538817,0.0007457161017871044,0.001715187177870493,0.0007457161017871044,0.0026846582539538817,False,0.36633385306874827
WAT,TDY,0.829229613391545,0.5633259404188711,0.17793492360294766,0.002708721073573154,0.00032226431259813233,0.0015154926930856431,0.00032226431259813233,0.002708721073573154,False,0.7476963772002172
RL,AVGO,0.9405007787887568,0.9969734009337212,0.9945118085486405,0.0027204184476005955,0.0012236167059350418,0.001972017576767819,0.0012236167059350418,0.0027204184476005955,False,1.3475376301956132
NOW,MAS,0.9196875515161999,0.9763000259007313,0.6934717239258491,0.002723250748033474,0.002300166949095504,0.002511708848564489,0.002300166949095504,0.002723250748033474,False,10.301114059735337
NOC,CVX,0.928520384368174,0.6306834490975928,0.7367228451129865,0.0022150163273256356,0.00274321681479536,0.0024791165710604975,0.0022150163273256356,0.00274321681479536,True,0.3080130969585678
UNH,PFG,0.9211871050597714,0.561436702233511,0.6618513367059842,0.002765193799937971,0.0019724173200529487,0.0023688055599954596,0.0019724173200529487,0.002765193799937971,False,6.818668046450904
RTX,MO,0.9234371997255539,0.8969202661147668,0.8004453287831448,0.0027675536305083646,0.001696868285152423,0.0022322109578303937,0.001696868285152423,0.0027675536305083646,False,2.257717473550751
SNPS,LIN,0.9647736836302502,0.6147951588185232,0.800433900005822,0.001852970666785135,0.0027692380662771203,0.0023111043665311275,0.001852970666785135,0.0027692380662771203,True,0.866041183484478
URI,IR,0.9859286323310534,0.9413206465419873,0.9034446307667187,0.0027814622831730303,0.0023018910533543417,0.0025416766682636862,0.0023018910533543417,0.0027814622831730303,False,6.924348261379042
PSX,MPC,0.972659136621008,0.7747306105856728,0.8554141640596618,0.002460120390777123,0.0027898219824780673,0.002624971186627595,0.002460120390777123,0.0027898219824780673,True,1.1197982677324259
PANW,BRO,0.9594263951133654,0.933454405085402,0.9523131927350252,0.00216530360486831,0.0028315077297544813,0.002498405667311396,0.00216530360486831,0.0028315077297544813,True,0.6147052550196515
DECK,APO,0.9672519012693219,0.9986332322033437,0.9977323267076658,0.00286222319293144,0.0027994339999110962,0.002830828596421268,0.0027994339999110962,0.00286222319293144,False,1.1666861861103432
TFX,ED,0.8232776587820633,0.6790909314020609,0.6748587293131375,0.002871883528070986,0.002827931743832818,0.002849907635951902,0.002827931743832818,0.002871883528070986,False,3.4041812801913727
UNP,ACN,0.9098987793871697,0.384332047991496,0.5274024485415542,0.001630313247352487,0.002917938021204455,0.002274125634278471,0.001630313247352487,0.002917938021204455,True,1.3971108523594895
PG,HPE,0.8607047519222844,0.5786657573323422,0.7200216108201726,0.0014161197996932536,0.002966544608070634,0.0021913322038819437,0.0014161197996932536,0.002966544608070634,True,0.10472956358886512
VMC,CPRT,0.9632179328518892,0.8494256562987306,0.8983451619685634,0.002548472283923811,0.0029771100625121463,0.0027627911732179787,0.002548472283923811,0.0029771100625121463,True,0.20165754882871964
DELL,CMG,0.9459580490811266,0.8321874738246415,0.7986857961560706,0.002347194697680874,0.0029912762155976645,0.002669235456639269,0.002347194697680874,0.0029912762155976645,True,0.5593670154424083
J,EMR,0.9372549775491891,0.7302358038847453,0.8531695577864908,0.001317337840786501,0.0030485474217179244,0.0021829426312522126,0.001317337840786501,0.0030485474217179244,True,0.8404143891779114
EMN,ABT,0.8524055494752495,0.29532332043067955,0.1368150233283243,0.0031281569017624386,0.0012445692844685185,0.0021863630931154786,0.0012445692844685185,0.0031281569017624386,False,0.8251449207878959
HLT,BRO,0.9673293313333348,0.9809198552423046,0.9523131927350252,0.003156465757535292,0.0019420547755851331,0.0025492602665602125,0.0019420547755851331,0.003156465757535292,False,2.273978258385381
PANW,HLT,0.9576423523000217,0.933454405085402,0.9809198552423046,0.0015375937999597394,0.003176788333189061,0.0023571910665744003,0.0015375937999597394,0.003176788333189061,True,1.4042571089697637
RSG,MAR,0.9550316338261788,0.9861712010303126,0.9595500054945364,0.002552633041293816,0.003238872113251339,0.0028957525772725775,0.002552633041293816,0.003238872113251339,True,1.26873906367499
UNH,NOC,0.9182202616570605,0.561436702233511,0.6306834490975928,0.002796928580324229,0.0032462338952673592,0.003021581237795794,0.002796928580324229,0.0032462338952673592,True,0.9112648924247227
PLD,F,0.8611870025719908,0.08179164827809454,0.33270654814733835,0.001048126363492128,0.0032510990078842947,0.0021496126856882115,0.001048126363492128,0.0032510990078842947,True,0.09561350877075901
WBD,LUV,0.8286557759838683,0.2963270462339238,0.17660898358151256,0.0032558085929034037,0.00312960085790855,0.003192704725405977,0.00312960085790855,0.0032558085929034037,False,0.548474561798217
TROW,CRL,0.9362524107691755,0.46223222165171096,0.6047509363502276,0.0025044649056562007,0.00327227963710786,0.0028883722713820303,0.0025044649056562007,0.00327227963710786,True,2.0444655507019496
HRL,ES,0.8460422877119775,0.6366129965672694,0.2776308593486363,0.0033141350552780328,0.0009489954797707556,0.0021315652675243943,0.0009489954797707556,0.0033141350552780328,False,0.5613082256398501
TDY,DGX,0.7682773975728492,0.17793492360294766,0.17239501877021257,0.001991948624506558,0.0033246622998083127,0.0026583054621574353,0.001991948624506558,0.0033246622998083127,True,0.3169876651524738
GPN,ED,0.8208398223338369,0.25673197159900707,0.6748587293131375,0.000986904865902821,0.003423131039046397,0.002205017952474609,0.000986904865902821,0.003423131039046397,True,0.5343057547374491
GD,ABBV,0.9591317185169359,0.8018381288859682,0.777156539692942,0.0034343484796426583,0.003355568471941799,0.0033949584757922285,0.003355568471941799,0.0034343484796426583,False,1.6353872982776605
PANW,AFL,0.9527796633846303,0.933454405085402,0.984077997054098,0.0019035286218626664,0.003435363712576206,0.002669446167219436,0.0019035286218626664,0.003435363712576206,True,0.6120325868120347
V,AVGO,0.9229781445117671,0.9743534584890765,0.9945118085486405,0.0012482402398533933,0.0034430076264247668,0.00234562393313908,0.0012482402398533933,0.0034430076264247668,True,0.3481807174075861
HPE,HIG,0.9315597985177123,0.7200216108201726,0.974568702669282,0.0015716413871750311,0.003446939957408744,0.0025092906722918875,0.0015716413871750311,0.003446939957408744,True,4.881408997141492
HPE,BKR,0.9195927577359423,0.7200216108201726,0.9107357864553405,0.0017950013368382945,0.0034705860383337883,0.0026327936875860415,0.0017950013368382945,0.0034705860383337883,True,1.8387804835393275
KMX,GNRC,0.9022987861083518,0.34737498158317426,0.603511781999051,0.0016473479406073843,0.0034716498622086203,0.0025594989014080024,0.0016473479406073843,0.0034716498622086203,True,2.2955604543793444
